date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2024-04-28,22.1,15.72,16.3,10.5,27,,100,86.4,87.5,75,19.2,13.4,14.2,9.1,29,15.58,18,7,41,24,101.82,101.65,101.66,101.5,99.74,99.57,99.58,99.41,24100,23033.3,20100,16100,2.8,2.2,2.2,1.6,1.7,0,11.3,9.3,6.3,5,5,0,,06:14:00,1714299240,6.23,20:18:00,1714349880,20.3,14.07,3,6,22,22,10,13,,,,,,8,5.9,4.5,1,,,,
2024-04-27,14.3,10.27,10.6,6.9,,,100,83,71,42,12.5,7.3,4.7,-3.1,16,10.5,11,6,,,102.42,102,101.99,101.57,100.31,99.89,99.89,99.48,24100,20566.7,16100,8100,2.5,2.1,2.1,1.8,7.4,0,5.6,3.6,0.6,6.4,6.4,0,,06:16:00,1714212960,6.27,20:17:00,1714263420,20.28,14.02,2,2,17,17,14,14,,,,,,8,6.2,4.5,1,,,,
2024-04-26,12.7,7.39,6.05,-0.6,,,69,40,47.5,26,-3.8,-6.2,-6.5,-9.3,25,14.88,12.5,0,42,10,103.09,102.89,102.74,102.39,100.94,100.74,100.61,100.28,24100,24100,24100,24100,2.5,2.3,2.2,2,11.9,0,1.1,0,0,0,0,0,,06:17:00,1714126620,6.28,20:16:00,1714176960,20.27,13.98,6,6,11,11,6,6,,,,,,8,3.2,4,0,,,,
2024-04-25,8.4,3.54,3.2,-2,,-5,69,51.8,52,35,-2.4,-5.7,-5.3,-8.2,20,12.21,10,0,,,103.12,102.92,102.9,102.68,100.95,100.76,100.73,100.52,24100,24100,24100,24100,2.5,2.1,2.1,1.8,14.8,0,0,0,0,0,0,0,,06:19:00,1714040340,6.32,20:15:00,1714090500,20.25,13.93,5,5,9,9,-2,0,,,,,,1,0.1,0.5,0,,,,
2024-04-24,9.6,6.48,5.05,0.5,,,92,64.1,60.5,29,7.3,-0.6,-0.9,-9.1,33,21.75,21.5,10,48,34,102.62,101.69,101.69,100.75,100.46,99.58,99.57,98.68,24100,24100,24100,24100,2.6,2.2,2.1,1.7,12.9,0,0,0,0,0,0,0,,06:20:00,1713954000,6.33,20:14:00,1714004040,20.23,13.9,4,5,9,9,-2,-2,,,,,,8,4.8,4,0,,,,
2024-04-23,16.9,11.81,12.39,7.9,,,85,55.8,60,35,8.1,2.8,3.2,-1.6,42,22.62,25,8,70,22,101.56,101.03,101.11,100.67,99.46,98.95,99.03,98.6,24100,23900,21700,19300,3.4,3,3,2.6,5.6,0,7.4,5.4,2.4,0.4,0.4,0,,06:22:00,1713867720,6.37,20:12:00,1713917520,20.2,13.83,3,5,16,17,5,6,,,,,,8,7.3,6,4,,,,
2024-04-22,14.3,7.22,6.45,-1.4,,,68,49.4,50.5,33,0.8,-3.1,-3,-6.9,24,13.54,12,0,36,16,102.03,101.79,101.79,101.56,99.89,99.67,99.67,99.46,24100,24100,24100,24100,2.9,2.5,2.5,2.2,11.6,0,1.4,0,0,0,0,0,,06:23:00,1713781380,6.38,20:11:00,1713831060,20.18,13.8,5,5,13,13,7,8,,,,,,3,0.9,1.5,0,,,,
2024-04-21,10.2,5.87,5.8,1.4,,,72,53.8,55,38,-1.3,-3.1,-3,-4.7,41,21.42,25.5,10,53,29,101.75,101.62,101.61,101.47,99.62,99.5,99.49,99.36,24100,24100,24100,24100,2.5,2.1,2,1.6,12.2,0,0.8,0,0,0,0,0,,06:25:00,1713695100,6.42,20:10:00,1713744600,20.17,13.75,4,4,11,11,-1,0,,,,,,8,5.7,4,0,,,,
2024-04-20,8,5.53,5.55,3.1,,,71,58.1,59.5,48,-0.2,-2.1,-2.2,-4.2,35,20.46,19.5,4,56,28,101.88,101.61,101.58,101.29,99.75,99.5,99.47,99.2,24100,24100,24100,24100,2.4,2,2.1,1.8,12.4,0,0.6,0,0,0,0,0,,06:27:00,1713608820,6.45,20:09:00,1713658140,20.15,13.7,3,4,9,9,-1,0,,,,,,8,6.8,5,2,,,,
2024-04-19,15.2,10.11,10,4.8,,,100,73.9,71.5,43,10.2,5.1,4.3,-1.6,39,18.92,22,5,55,27,101.71,101.24,101.29,100.88,99.61,99.15,99.21,98.8,24100,21562.5,15250,6400,2.6,2.1,2.1,1.6,8,0,5,3,0,1.4,1.4,0,,06:28:00,1713522480,6.47,20:08:00,1713571680,20.13,13.67,4,4,15,15,1,3,,,,,,8,5.8,5,2,,,,
2024-04-18,13.9,10.03,10.5,7.1,,,100,84.2,84.5,69,9.8,7.3,7.8,5.8,28,12.25,15.5,3,46,27,101.77,101.47,101.38,101,99.67,99.37,99.28,98.9,24100,19358.3,14450,4800,2.3,2,2,1.6,7.5,0,5.5,3.5,0.5,0,0,0,,06:30:00,1713436200,6.5,20:06:00,1713485160,20.1,13.6,3,4,17,17,6,8,,,,,,8,7.6,7,6,,,,
2024-04-17,8.9,6.96,6.85,4.8,,,100,81,72,44,7.6,3.6,2.3,-3,41,21.08,23.5,6,61,8,102.1,101.5,101.5,100.9,99.99,99.4,99.39,98.8,24100,20700,16900,9700,2.4,2,2.1,1.8,11.2,0,1.8,0,0,12.7,12.7,0,,06:31:00,1713349860,6.52,20:05:00,1713398700,20.08,13.57,4,4,10,10,10,10,,,,,,8,7.8,7.5,7,,,,
2024-04-16,16.7,11.11,11.25,5.8,,,62,45.8,47.5,33,1.9,-0.5,-1.3,-4.5,19,12.33,11.5,4,,,102.31,102.14,102.1,101.89,100.2,100.03,99.99,99.79,24100,24100,24100,24100,2.7,2.5,2.5,2.2,6.8,0,6.2,4.2,1.2,0,0,0,,06:33:00,1713263580,6.55,20:04:00,1713312240,20.07,13.52,5,5,16,16,5,5,,,,,,7,2.5,3.5,0,,,,
2024-04-15,16.9,10.99,10.5,4.1,,,90,59.2,61,32,5.9,2.4,1.9,-2.1,38,19.46,23.5,9,61,31,101.84,101.35,101.34,100.85,99.74,99.26,99.25,98.77,24100,24100,24100,24100,2.7,2.4,2.2,1.8,7.5,0,5.5,3.5,0.5,0,0,0,,06:35:00,1713177300,6.58,20:03:00,1713225780,20.05,13.47,5,5,15,15,3,3,,,,,,7,3.8,3.5,0,,,,
2024-04-14,16.1,10.58,11.2,6.3,,,99,71.1,78.5,58,8.2,5.5,4.5,0.7,30,10.83,15,0,44,36,101.2,100.65,100.73,100.27,99.1,98.57,98.65,98.2,24100,22833.3,16900,9700,3,2.4,2.4,1.8,6.8,0,6.2,4.2,1.2,6.4,6.4,0,,06:36:00,1713090960,6.6,20:02:00,1713139320,20.03,13.43,4,5,14,14,4,5,,,,,,8,4.9,4,0,,,,
2024-04-13,11.8,7.12,7.8,3.8,,,89,66.4,65,41,2.3,0.9,0.2,-1.8,49,35.58,26,3,75,30,101.25,100.65,100.44,99.63,99.15,98.56,98.36,97.56,24100,23300,21700,19300,2.7,2.3,2.4,2.1,10.2,0,2.8,0.8,0,0,0,0,,06:38:00,1713004680,6.63,20:01:00,1713052860,20.02,13.38,3,3,10,11,4,4,,,,,,8,5.6,4.5,1,,,,
2024-04-12,12.8,8.98,8.55,4.3,,,100,91.1,89.5,79,12.7,7.6,7.3,2,42,25.62,23.5,5,67,29,99.52,98.72,98.88,98.23,97.45,96.68,96.82,96.2,24100,15233.3,13250,2400,2.3,2,2,1.8,9.4,0,3.5,1.6,0,13.2,13.2,0,,06:40:00,1712918400,6.67,19:59:00,1712966340,19.98,13.32,2,2,11,12,3,4,,,,,,8,8,8,8,,,,
2024-04-11,14.7,11.43,11.25,7.8,,,100,90.1,73.5,47,14.3,9.5,8,1.6,23,11.71,14,5,37,7,101.36,100.29,100.19,99.02,99.28,98.23,98.13,96.98,24100,9041.7,12850,1600,2.7,2.3,2.4,2,6.8,0,6.2,4.2,1.2,33.8,33.8,0,,06:42:00,1712832120,6.7,19:58:00,1712879880,19.97,13.27,2,2,14,14,9,10,,,,,,8,8,7.5,7,,,,
2024-04-10,18.7,13.81,13.6,8.5,,,72,51.8,53,34,6.7,3.6,3.8,0.8,22,12.83,12.5,3,35,30,101.48,101.36,101.3,101.12,99.4,99.28,99.23,99.05,24100,24100,24100,24100,3,2.6,2.6,2.3,4.4,0,8.6,6.6,3.6,0,0,0,,06:43:00,1712745780,6.72,19:57:00,1712793420,19.95,13.23,5,5,18,18,8,9,,,,,,8,6.6,6.5,5,,,,
2024-04-09,18.8,11.67,11.55,4.3,,,70,57.2,55.5,41,6.9,3.4,3,-0.8,22,9.17,11,0,42,34,101.68,101.36,101.3,100.91,99.58,99.27,99.21,98.83,24100,24100,24100,24100,3.3,3,2.9,2.5,6.5,0,6.5,4.5,1.6,0,0,0,,06:45:00,1712659500,6.75,19:56:00,1712706960,19.93,13.18,5,5,19,19,6,7,,,,,,7,3.8,3.5,0,,,,
2024-04-08,13.4,8.82,8.9,4.4,,,61,46.8,46.5,32,0.2,-2.2,-2,-4.2,12,7.62,6,0,,,102.12,101.88,101.91,101.69,100.01,99.78,99.8,99.58,24100,24100,24100,24100,2.5,2.2,2.1,1.8,9.1,0,3.9,1.9,0,0,0,0,,06:47:00,1712573220,6.78,19:55:00,1712620500,19.92,13.13,4,4,12,12,6,6,,,,,,7,4.2,3.5,0,,,,
2024-04-07,15.2,8.9,8.79,2.4,,,66,46.3,48,30,-0.8,-2.6,-2.4,-3.9,19,10.92,11.5,4,,,102.38,102.15,102.17,101.97,100.26,100.04,100.06,99.86,24100,24100,24100,24100,2.7,2.5,2.5,2.3,9.2,0,3.8,1.8,0,0,0,0,,06:48:00,1712486880,6.8,19:53:00,1712533980,19.88,13.08,5,5,12,12,4,4,,,,,,2,0.4,1,0,,,,
2024-04-06,12.5,7.68,8.05,3.6,,,82,57.1,58.5,35,1.6,-0.9,-1.3,-4.2,33,25.12,26,19,51,1,101.96,101.75,101.74,101.51,99.85,99.63,99.62,99.39,24100,24100,24100,24100,2.5,2.2,2.2,2,9.9,0,3,1.1,0,0,0,0,,06:50:00,1712400600,6.83,19:52:00,1712447520,19.87,13.03,4,4,11,11,2,4,,,,,,8,2.5,4,0,,,,
2024-04-05,6.2,3.06,3.2,0.2,,,92,79.5,78,64,1.7,-0.3,0.2,-1.4,41,26.88,29.5,18,51,32,101.49,101.01,101.09,100.69,99.36,98.88,98.97,98.58,24100,23700,21700,19300,2.5,2.2,2.3,2.1,14.8,0,0,0,0,0.2,0,0.2,0,06:52:00,1712314320,6.87,19:51:00,1712361060,19.85,12.98,4,4,6,6,1,2,,,,,,8,7.5,6.5,5,,,,
2024-04-04,3.4,1.92,1.8,0.2,,,100,96,95,90,2.9,1.3,1.1,-0.7,29,17.71,16.5,4,44,6,100.72,100,100.05,99.38,98.61,97.9,97.96,97.3,24100,15158.3,15250,6400,2.7,2.3,2.3,1.9,16.2,0,0,0,0,1.2,1.2,0,,06:54:00,1712228040,6.9,19:50:00,1712274600,19.83,12.93,2,2,2,2,0,0,,,,,,8,8,8,8,,,,
2024-04-03,6.4,4.79,3.8,1.2,,,100,99.9,98.5,97,6.1,4.8,3.7,1.3,41,25.12,28,15,62,9,99.93,99.57,99.71,99.48,97.85,97.5,97.62,97.4,24100,13016.7,13650,3200,2.2,2.1,2.1,2,14.2,0,0,0,0,32,32,0,,06:55:00,1712141700,6.92,19:49:00,1712188140,19.82,12.9,1,1,6,7,1,7,,,,,,8,8,8,8,,,,
2024-04-02,7.6,5.87,6.15,4.7,,,100,67.2,72,44,5.7,-0.2,0,-5.8,44,30.46,28,12,71,11,101.5,100.9,100.76,100.02,99.4,98.8,98.67,97.93,24100,18479.2,14050,4000,2.7,2.3,2.4,2,11.8,0,1.1,0,0,7.1,7.1,0,,06:57:00,1712055420,6.95,19:47:00,1712101620,19.78,12.83,2,2,7,7,7,7,,,,,,8,7.9,7.5,7,,,,
2024-04-01,11.5,6.33,6.45,1.4,,,68,54.5,54,40,-0.7,-2.5,-2.3,-3.9,22,14.92,16,10,41,1,101.63,101.52,101.5,101.37,99.51,99.41,99.39,99.26,24100,24100,24100,24100,3.2,2.7,2.7,2.2,11.6,0,1.4,0,0,0,0,0,,06:59:00,1711969140,6.98,19:46:00,1712015160,19.77,12.78,4,4,11,11,3,4,,,,,,8,6.6,4.5,1,,,,
2024-03-31,10.7,5.08,5.94,1.2,,,76,61,59,42,0.4,-2.1,-1.9,-4.1,25,14.29,14,3,32,33,101.61,101.44,101.35,101.09,99.48,99.32,99.23,98.98,24100,24100,24100,24100,2.7,2.5,2.5,2.4,12.1,0,0.9,0,0,0,0,0,,07:01:00,1711882860,7.02,19:45:00,1711928700,19.75,12.73,3,4,10,10,1,1,,,,,,8,6.1,5,2,,,,
2024-03-30,7.6,2.95,1.34,-4.9,,-7,89,61.4,67,45,-1.5,-4.2,-3.5,-5.6,27,11.21,15,3,38,34,101.6,101.21,101.23,100.86,99.46,99.08,99.1,98.74,24100,24100,24100,24100,2.7,2.4,2.4,2.1,16.7,0,0,0,0,0,0,0,,07:03:00,1711796580,7.05,19:44:00,1711842240,19.73,12.68,4,4,6,6,0,0,,,,,,8,5.2,4,0,,,,
2024-03-29,6.9,2.07,2.35,-2.2,,-6,79,60.9,59,39,-3.5,-4.9,-5.8,-8,35,20.75,20.5,6,49,29,101.62,101.53,101.54,101.46,99.48,99.4,99.41,99.33,24100,24100,24100,24100,3,2.5,2.6,2.3,15.7,0,0,0,0,0,0,0,,07:04:00,1711710240,7.07,19:43:00,1711755780,19.72,12.65,3,3,7,7,-4,-3,,,,,,7,4.3,3.5,0,,,,
2024-03-28,9.7,4.38,4.39,-0.9,,,70,52.3,52.5,35,-3,-4.9,-4.6,-6.2,23,16.08,14,5,40,26,102.03,101.77,101.75,101.47,99.89,99.64,99.61,99.34,24100,24100,24100,24100,2.9,2.5,2.5,2.2,13.6,0,0,0,0,0,0,0,,07:06:00,1711623960,7.1,19:42:00,1711669320,19.7,12.6,4,4,8,9,-3,-3,,,,,,8,3.4,4,0,,,,
2024-03-27,10.7,6.6,6.35,2,,,100,78.2,79.5,59,8.2,2.9,1.8,-4.7,31,19.83,20,9,45,22,101.9,101.34,101.32,100.74,99.77,99.23,99.21,98.65,24100,22633.3,20100,16100,2.4,2,2,1.7,11.7,0,1.4,0,0,0.3,0.3,0,,07:08:00,1711537680,7.13,19:40:00,1711582800,19.67,12.53,4,4,9,10,-4,-3,,,,,,8,7.5,6.5,5,,,,
2024-03-26,10,7.06,7.6,5.2,,,100,66.2,73,46,7,0.8,2,-3.1,23,12.92,15.5,8,40,12,101.75,101.3,101.26,100.77,99.63,99.19,99.15,98.67,24100,21900,16100,8100,2.7,2.5,2.5,2.3,10.4,0,2.6,0.6,0,5.1,5.1,0,,07:10:00,1711451400,7.17,19:39:00,1711496340,19.65,12.48,3,3,8,8,5,6,,,,,,8,7.6,6,4,,,,
2024-03-25,9.6,4.1,4.39,-0.8,,-6,68,55.7,56,44,-0.2,-4.1,-4.7,-9.2,23,16.62,15.5,8,39,6,102.85,102.32,102.28,101.71,100.67,100.17,100.12,99.58,24100,24100,24100,24100,2.8,2.5,2.5,2.2,13.6,0,0,0,0,0,0,0,,07:12:00,1711365120,7.2,19:38:00,1711409880,19.63,12.43,5,5,6,6,3,3,,,,,,7,4.3,4,1,,,,
2024-03-24,0.4,-2.98,-3.55,-7.5,,-12,69,51.5,53,37,-8.4,-11.9,-11.5,-14.6,21,11.75,10.5,0,36,9,103.05,102.83,102.75,102.45,100.86,100.64,100.56,100.27,24100,24100,24100,24100,2.6,2.3,2.4,2.2,21.6,0,0,0,0,0,0,0,2,07:13:00,1711278780,7.22,19:37:00,1711323420,19.62,12.4,4,4,2,2,-5,-4,,,,,,7,1.8,3.5,0,,,,
2024-03-23,2,-3.3,-2.85,-7.7,,-15,87,68,67,47,-5.5,-8.7,-9.1,-12.7,34,22.96,25,16,51,33,102.44,102.16,102.22,102,100.26,99.99,100.04,99.82,24100,22766.7,16100,8100,2.6,2.4,2.5,2.3,20.9,0,0,0,0,0,0,0,11,07:15:00,1711192500,7.25,19:36:00,1711236960,19.6,12.35,4,4,3,3,-10,-9,,,,,,8,3.1,4,0,,,,
2024-03-22,-3.1,-5.04,-5.75,-8.4,,-13,94,80.1,77.5,61,-4.8,-8.1,-8.8,-12.9,18,11.67,9,0,31,11,102.96,102.63,102.56,102.16,100.76,100.44,100.37,99.98,24100,11162.5,12450,800,2.9,2.5,2.5,2.2,23.8,0,0,0,0,9,0,11.6,1,07:17:00,1711106220,7.28,19:34:00,1711150440,19.57,12.28,1,1,-1,-1,-5,-4,,,,,,8,4.7,4,0,,,,
2024-03-21,-1,-4.71,-4.7,-8.4,,-15,64,51,50,36,-11.8,-13.6,-13.4,-15.1,38,23.83,24,10,53,32,102.93,102.41,102.33,101.73,100.73,100.22,100.15,99.57,24100,24100,24100,24100,2.3,2.1,2.1,1.9,22.7,0,0,0,0,0,0,0,0,07:19:00,1711019940,7.32,19:33:00,1711063980,19.55,12.23,3,4,-1,0,-9,-8,,,,,,8,4.1,4,0,,,,
2024-03-20,1.5,-1.56,-2.2,-5.9,,-12,97,68.5,69,41,-2.2,-6.9,-6.5,-10.7,57,30.83,33,9,74,29,101.68,100.66,100.91,100.14,99.52,98.53,98.77,98.03,24100,21620.8,13250,2400,2.2,2.1,2,1.8,20.2,0,0,0,0,1.4,0,1.4,2,07:21:00,1710933660,7.35,19:32:00,1710977520,19.53,12.18,1,4,2,2,-8,-5,,,,,,8,5.3,4.5,1,,,,
2024-03-19,1.2,-0.34,-0.35,-1.9,,-9,97,78.6,78.5,60,-0.7,-3.7,-4.3,-7.9,35,22.25,24,13,51,26,101.08,100.48,100.58,100.09,98.94,98.36,98.46,97.98,24100,17416.7,12650,1200,2.2,2.1,2.1,2.1,18.4,0,0,0,0,1.6,0,1.6,1,07:22:00,1710847320,7.37,19:31:00,1710891060,19.52,12.15,1,1,1,1,-1,-1,,,,,,8,7.2,5,2,,,,
2024-03-18,3,-0.28,0.1,-2.8,,-9,74,65,64.5,55,-2.5,-6.1,-5.6,-8.7,36,27.25,27,18,50,30,101.15,100.9,100.94,100.73,99.01,98.77,98.82,98.62,24100,23233.3,20100,16100,2.3,2,2,1.8,17.9,0,0,0,0,0.4,0,0.4,,07:24:00,1710761040,7.4,19:30:00,1710804600,19.5,12.1,3,3,3,3,-4,-3,,,,,,8,6.6,5,2,,,,
2024-03-17,5.8,2.85,2.25,-1.3,,,96,72,73,50,2.6,-2,-2.8,-8.2,39,24.25,26.5,14,60,29,100.75,100.32,100.34,99.93,98.63,98.22,98.24,97.85,24100,23766.7,20100,16100,2.1,1.9,1.9,1.7,15.8,0,0,0,0,2.4,0,2.4,,07:26:00,1710674760,7.43,19:28:00,1710718080,19.47,12.03,3,3,5,6,-3,-2,,,,,,8,6.6,4.5,1,,,,
2024-03-16,10.1,4.65,4.34,-1.4,,-5,93,77,74,55,4.2,0.8,1.1,-1.9,36,18.71,22,8,75,29,101.36,100.64,100.6,99.84,99.25,98.53,98.51,97.76,24100,24100,24100,24100,2.7,2.2,2.2,1.8,13.7,0,0,0,0,2,2,0,,07:28:00,1710588480,7.47,19:27:00,1710631620,19.45,11.98,3,3,9,10,0,1,,,,,,8,6.5,4.5,1,,,,
2024-03-15,12.9,6.32,6.2,-0.5,,,100,81.9,78.5,57,5.8,3.3,2.5,-0.7,28,16.46,16,4,37,36,101.51,101.28,101.25,100.99,99.4,99.18,99.15,98.9,24100,22362.5,15250,6400,2.8,2.5,2.4,1.9,11.8,0,1.2,0,0,0,0,0,,07:30:00,1710502200,7.5,19:26:00,1710545160,19.43,11.93,3,4,10,10,-1,-1,,,,,,8,7.1,5.5,3,,,,
2024-03-14,11.4,7.01,6.9,2.4,,,100,76.9,78,56,6.6,3,3.1,-0.4,22,8.71,11,0,33,5,101.85,101.53,101.48,101.11,99.74,99.43,99.38,99.01,24100,18716.7,14050,4000,3.9,2.9,3,2,11.1,0,1.9,0,0,19.8,19.8,0,,07:31:00,1710415860,7.52,19:25:00,1710458700,19.42,11.9,3,3,12,12,4,4,,,,,,8,6.8,5,2,,,,
2024-03-13,20.6,12.32,12.75,4.9,,,86,54.7,52.5,19,6,2.1,0.9,-4.2,29,13.58,16,3,40,31,101.53,100.98,101.12,100.71,99.44,98.9,99.03,98.63,24100,24100,24100,24100,3,2.8,2.8,2.6,5.2,0,7.8,5.8,2.8,0,0,0,,07:33:00,1710329580,7.55,19:23:00,1710372180,19.38,11.83,4,4,18,21,2,2,,,,,,7,2.1,3.5,0,,,,
2024-03-12,14.3,7.2,6.25,-1.8,,-4,86,64.5,64,42,3.2,0.6,0.2,-2.8,19,8.83,11,3,,,101.22,101.02,101.03,100.84,99.12,98.91,98.94,98.75,24100,24100,24100,24100,3.4,2.6,2.6,1.8,11.8,0,1.2,0,0,0,0,0,,07:35:00,1710243300,7.58,19:22:00,1710285720,19.37,11.78,4,4,16,16,4,5,,,,,,8,3.8,4,0,,,,
2024-03-11,8.2,3.19,3.45,-1.3,,-8,66,49,50,34,-2,-6.8,-6,-9.9,39,25.38,21.5,4,59,31,101.66,101.36,101.34,101.01,99.52,99.22,99.19,98.87,24100,24100,24100,24100,2.4,2.3,2.2,2.1,14.6,0,0,0,0,0,0,0,,07:37:00,1710157020,7.62,19:21:00,1710199260,19.35,11.73,3,3,8,8,-4,2,,,,,,8,3.1,4,0,,,,
2024-03-10,3.5,0.05,0.8,-1.9,,-10,96,74.7,77.5,59,0.6,-4,-3.6,-7.8,45,30.87,28,11,65,28,100.96,100.37,100.52,100.08,98.82,98.26,98.4,97.98,24100,17760.9,15250,6400,2.1,1.8,1.8,1.6,17.2,0,0,0,0,1.5,0.7,0.8,0,07:38:00,1710070680,7.63,19:20:00,1710112800,19.33,11.7,1,2,0,0,-4,-4,,,,,,8,7.8,7.5,7,,,,
2024-03-09,9.6,6.52,5.8,2,,,100,91.8,88.5,77,9.5,5.2,4.8,0.2,29,18.04,18,7,49,20,101.13,100.42,100.62,100.11,99.03,98.33,98.53,98.03,24100,16958.3,14450,4800,2,1.8,1.8,1.6,12.2,0,0.8,0,0,10.7,10.7,0,,06:40:00,1709984400,6.67,18:19:00,1710026340,18.32,11.65,1,1,8,8,-1,1,,,,,,8,7.5,5.5,3,,,,
2024-03-08,9.5,6.23,5.6,1.7,,,76,61,61.5,47,3.5,-0.8,-0.8,-5,22,12.75,11,0,33,10,102.37,101.99,101.82,101.26,100.23,99.86,99.7,99.16,24100,24100,24100,24100,2.2,2,2,1.7,12.4,0,0.6,0,0,1,1,0,,06:42:00,1709898120,6.7,18:17:00,1709939820,18.28,11.58,3,3,8,8,6,7,,,,,,8,5.9,4,0,,,,
2024-03-07,10.3,5.35,5.7,1.1,,,69,55.9,56.5,44,-1.2,-2.9,-2.9,-4.5,26,14.04,15.5,5,31,2,102.39,102.2,102.17,101.95,100.25,100.06,100.03,99.82,24100,24100,24100,24100,2.4,2.1,2.1,1.8,12.3,0,0.7,0,0,0,0,0,,06:44:00,1709811840,6.73,18:16:00,1709853360,18.27,11.53,3,3,10,10,0,1,,,,,,8,2.5,4,0,,,,
2024-03-06,7.8,5.6,5.55,3.3,,,100,91.3,85.5,71,6.2,4.2,2.6,-0.9,29,19.38,20.5,12,40,2,101.98,101.71,101.71,101.44,99.84,99.6,99.59,99.35,24100,20758.3,13250,2400,2.1,1.7,1.8,1.4,12.4,0,0.6,0,0,0,0,0,,06:45:00,1709725500,6.75,18:15:00,1709766900,18.25,11.5,2,2,7,7,-1,0,,,,,,8,7.8,7,6,,,,
2024-03-05,15.2,10.27,10.64,6.1,,,98,82.8,80.5,63,10.3,7.3,7.8,5.2,22,10.38,12.5,3,36,35,101.65,101.42,101.41,101.16,99.55,99.33,99.32,99.08,24100,20700,16900,9700,2.5,2.1,2,1.4,7.4,0,5.6,3.6,0.6,1.5,1.5,0,,06:47:00,1709639220,6.78,18:14:00,1709680440,18.23,11.45,3,4,16,18,3,4,,,,,,8,5.4,4,0,,,,
2024-03-04,16.6,8.74,10.05,3.5,,,100,84.5,79.5,59,8.1,6,6,3.9,18,8.71,9,0,,,102.27,102.01,101.98,101.69,100.13,99.89,99.86,99.59,24100,20508.3,12250,400,2.4,2,2,1.7,8,0,5,3,0.1,0,0,0,,06:49:00,1709552940,6.82,18:12:00,1709593920,18.2,11.38,3,3,14,14,8,8,,,,,,8,2.9,4,0,,,,
2024-03-03,8.6,6.19,6.6,4.6,,,100,93.1,90,80,6.4,5.1,5.2,4,17,9.58,8.5,0,30,9,102.47,102.33,102.33,102.18,100.33,100.19,100.19,100.04,24100,13004.2,12250,400,2.2,1.8,1.9,1.6,11.4,0,1.6,0,0,0,0,0,,06:51:00,1709466660,6.85,18:11:00,1709507460,18.18,11.33,2,2,9,9,4,4,,,,,,8,6.6,4,0,,,,
2024-03-02,7,5.42,5.45,3.9,,,100,88.6,83,66,6.3,3.5,2.4,-1.5,12,6.54,6,0,,,102.31,102.16,102.16,102.02,100.17,100.02,100.03,99.89,24100,15054.2,14050,4000,2.5,2.1,2.1,1.8,12.6,0,0.4,0,0,0,0,0,0,06:52:00,1709380320,6.87,18:10:00,1709421000,18.17,11.3,1,1,8,9,3,3,,,,,,8,7.9,7,6,,,,
2024-03-01,9.2,2.58,2.49,-4.2,,-7,77,54.6,55.5,34,-1.4,-6.2,-6,-10.5,24,11.08,13.5,3,39,23,103.06,102.76,102.68,102.3,100.87,100.59,100.52,100.16,24100,24100,24100,24100,2.6,2.3,2.2,1.9,15.5,0,0,0,0,0,0,0,,06:54:00,1709294040,6.9,18:08:00,1709334480,18.13,11.23,,,8,8,3,3,,,,,,8,4,4.5,1,,,,
2024-02-29,-2,-5.06,-4.65,-7.3,,-16,69,55.7,57,45,-10.6,-12.7,-12.6,-14.5,39,25.88,24.5,10,59,28,103.07,102.7,102.53,101.98,100.86,100.51,100.34,99.82,24100,23566.7,20100,16100,2.4,2.2,2.2,2.1,22.6,0,0,0,0,0,0,0,0,06:56:00,1709207760,6.93,18:07:00,1709248020,18.12,11.18,2,2,-2,-2,-7,-5,,,,,,7,4.6,4,1,,,,
2024-02-28,16.5,4.05,5.35,-5.8,,-15,100,76.8,76,52,12.5,0.1,-0.4,-13.4,59,31.21,35,11,90,31,101.83,99.99,100.33,98.83,99.7,97.91,98.24,96.79,24100,20087.5,12450,800,2.5,2.1,2,1.4,12.7,0,0.4,0,0,7.9,7.9,0,,06:57:00,1709121420,6.95,18:06:00,1709161560,18.1,11.15,1,1,9,11,-7,9,,,,,,8,5.7,4.5,1,,,,
